,x,y,time,displacement,speed,acceleration,angles
49,-37.53659751738495,0.729000971446051,0.98,2.310466923022692,115.52334615113449,613.0019324258059,22.68120861732838
50,-39.502443218476444,1.451064360433759,1.0,2.094259978659844,104.71299893299211,-540.5173609071187,20.16849594984435
51,-41.323437604086386,1.179243878919954,1.02,1.8411699885109278,92.05849942554632,-632.724975372289,8.489875684264545
52,-43.20802232005844,1.25914150304259,1.04,1.8862775994046865,94.31387997023424,112.76902723439609,2.427620744557923
53,-44.83522460611993,1.6404914604824516,1.06,1.6712914377220756,83.5645718861037,-537.4654042065262,13.18975696182838
54,-46.67792229614636,2.1453981289342074,1.08,1.9106191458989952,95.53095729494967,598.3192704422978,15.323187167300603
55,-48.55745989256115,2.240757160705325,1.1,1.881955079505617,94.09775397528077,-71.66016598344521,2.904432093401961
56,-50.44789031115271,0.9791178140238801,1.12,2.27276505794837,113.63825289741838,977.02494610688,33.718435162478585
57,-52.075608595249996,0.5266035083389258,1.14,1.6894484334344577,84.47242167172375,-1458.2915612847464,15.53621239694209
58,-53.53250135913208,-0.3179511934175424,1.16,1.6839860954624672,84.19930477312329,-13.655844930023152,30.100691909976803
59,-55.17261899244023,-1.5223830451257174,1.18,2.0348567361112955,101.74283680556468,877.1766016220688,36.29195943204275
60,-57.19494738744628,-0.9058947248413026,1.2,2.114206703776819,105.71033518884084,198.3749191638081,16.95336330576513
61,-58.84659919422615,0.008346056247273137,1.22,1.8878002798613713,94.39001399306848,-566.0160597886178,28.965895659576013
62,-60.558005830621795,1.1094486280721054,1.24,2.0350281444683542,101.75140722341762,368.0696615174565,32.756839353596405
63,-62.32552420498009,2.2967437916548863,1.26,2.129270064872293,106.46350324361455,235.6048010098467,33.89044321797875
64,-64.27511960166422,3.1873276967931057,1.28,2.1433762858777663,107.16881429388822,35.26555251368319,24.551132798054557
65,-64.52727256775962,5.241566082114723,1.3,2.0696561216877254,103.48280608438618,-184.30041047510156,83.00208256576471
66,-64.83186290195397,7.323595275066404,1.32,2.1041912536619987,105.20956268309983,86.3378299356824,81.67695943817026
67,-64.50681935281625,8.98174473930342,1.34,1.689707949494688,84.48539747473433,-1036.2082604182744,78.90906533183569
68,-62.8005600097993,10.299168700719669,1.36,2.1556731755408394,107.78365877704188,1164.9130651153766,37.6721747825648
69,-61.573493953738264,11.90946606045502,1.38,2.0245366612407456,101.22683306203831,-327.8412857501818,52.69216110924935
70,-61.06087111113089,13.668923390071713,1.4,1.832613509036961,91.63067545184798,-479.80788050951617,73.75636934460152
71,-59.96161552535613,15.241282397400267,1.42,1.9185087153266347,95.92543576633165,214.73801572418319,55.042127689464415
72,-59.59754953164887,17.145579587621192,1.44,1.9387861760538116,96.93930880269049,50.69365181794221,79.17672236862563
73,-58.89778348004456,18.899297387106945,1.46,1.8881733625943993,94.40866812971989,-126.53203364853016,68.24708025871608
74,-58.23093163284067,20.74667703053155,1.48,1.9640526808257617,98.202634041288,189.69829557840524,70.15185006275654
75,-56.73257310695869,21.946028314016555,1.5,1.9192503154305736,95.96251577152859,-112.00591348797023,38.67529783799533
76,-56.55604321268282,23.644850259372298,1.52,1.7079692051074336,85.3984602553716,-528.2027758078488,84.06750835028522
77,-54.154776419848254,23.977194715137646,1.54,2.424156564178144,121.2078282089071,1790.4683976767733,7.879893510717633
78,-52.09120159346608,24.16717268155091,1.56,2.072301303334226,103.61506516671122,-879.6381521097934,5.25996885219958
79,-49.88625329099406,25.203505625965104,1.58,2.4363462373506013,121.81731186752995,910.1123350409358,25.173678665196217
80,-48.259503151172446,24.143815279041462,1.6,1.9414581243933122,97.07290621966553,-1237.2202823932203,33.080846771738905
81,-46.44643014869252,22.701180207355748,1.62,2.316987195126295,115.84935975631464,938.8226768324549,38.50874137947212
82,-44.95291070433894,21.415602978545834,1.64,1.970611362470237,98.53056812351286,-865.9395816400977,40.72089319165089
83,-42.74699207672449,20.737189047744984,1.66,2.3078826775122443,115.39413387561211,843.1782876049616,17.09489241000411
